"","orderId","clientId","product","sex","orderdate"
"2436",484,263,"c","female",2012-01-29
"2437",485,114,"c","female",2012-01-10
"2438",485,114,"a","female",2012-01-10
"2439",485,114,"b","female",2012-01-10
"2440",485,114,"a","female",2012-01-10
"2441",485,114,"b","female",2012-01-10
"2442",486,250,"a","female",2012-01-28
"2443",486,250,"a","female",2012-01-28
"2444",486,250,"c","female",2012-01-28
"2445",486,250,"a","female",2012-01-28
"2446",486,250,"a","female",2012-01-28
"2447",486,250,"a","female",2012-01-28
"2448",486,250,"a","female",2012-01-28
"2449",486,250,"b","female",2012-01-28
"2450",486,250,"a","female",2012-01-28
"2451",487,140,"b","male",2012-01-07
"2452",487,140,"b","male",2012-01-07
"2453",487,140,"a","male",2012-01-07
"2454",487,140,"b","male",2012-01-07
"2455",487,140,"c","male",2012-01-07
"2456",488,238,"a","female",2012-01-20
"2457",488,238,"a","female",2012-01-20
"2458",488,238,"c","female",2012-01-20
"2459",488,238,"a","female",2012-01-20
"2460",488,238,"a","female",2012-01-20
"2461",488,238,"a","female",2012-01-20
"2462",488,238,"a","female",2012-01-20
"2463",488,238,"a","female",2012-01-20
"2464",488,238,"a","female",2012-01-20
"2467",489,240,"a","female",2012-01-22
"2468",489,240,"c","female",2012-01-22
"2469",489,240,"a","female",2012-01-22
"2470",490,115,"c","male",2012-03-13
"2472",490,115,"b","male",2012-03-13
"2473",490,115,"a","male",2012-03-13
"2474",491,62,"a","female",2012-01-04
"2475",491,62,"b","female",2012-01-04
"2476",491,62,"a","female",2012-01-04
"2477",491,62,"a","female",2012-01-04
"2478",492,91,"a","male",2012-03-30
"2479",492,91,"a","male",2012-03-30
"2480",492,91,"b","male",2012-03-30
"2481",492,91,"a","male",2012-03-30
"2482",492,91,"c","male",2012-03-30
"2483",492,91,"b","male",2012-03-30
"2484",492,91,"a","male",2012-03-30
"2485",493,249,"a","female",2012-01-29
"2486",493,249,"a","female",2012-01-29
"2487",493,249,"a","female",2012-01-29
"2488",493,249,"a","female",2012-01-29
"2489",494,113,"a","female",2012-01-22
"2490",494,113,"a","female",2012-01-22
"2491",494,113,"a","female",2012-01-22
"2492",494,113,"a","female",2012-01-22
"2493",495,208,"a","female",2012-01-31
"2494",496,30,"a","male",2012-02-15
"2495",496,30,"b","male",2012-02-15
"2496",496,30,"a","male",2012-02-15
"2497",496,30,"b","male",2012-02-15
"2498",496,30,"a","male",2012-02-15
"2500",497,75,"a","female",2012-03-18
"2501",497,75,"b","female",2012-03-18
"2503",497,75,"a","female",2012-03-18
"2504",498,187,"a","male",2012-01-14
"2506",498,187,"b","male",2012-01-14
"2507",499,14,"b","male",2012-02-14
"2508",499,14,"a","male",2012-02-14
"2509",499,14,"c","male",2012-02-14
"2510",499,14,"a","male",2012-02-14
"2511",500,254,"b","female",2012-02-24
"2512",500,254,"a","female",2012-02-24
"2513",500,254,"c","female",2012-02-24
"2514",500,254,"a","female",2012-02-24
"2515",501,281,"c","female",2012-03-08
"2516",501,281,"a","female",2012-03-08
"2517",501,281,"c","female",2012-03-08
"2518",501,281,"b","female",2012-03-08
"2519",502,117,"c","female",2012-03-23
"2520",502,117,"b","female",2012-03-23
"2521",503,93,"a","female",2012-02-21
"2522",503,93,"c","female",2012-02-21
"2523",503,93,"b","female",2012-02-21
"2524",503,93,"a","female",2012-02-21
"2525",503,93,"c","female",2012-02-21
"2527",503,93,"a","female",2012-02-21
"2528",503,93,"a","female",2012-02-21
"2529",503,93,"a","female",2012-02-21
"2530",503,93,"a","female",2012-02-21
"2531",504,158,"c","male",2012-03-28
"2533",504,158,"b","male",2012-03-28
"2536",505,189,"a","male",2012-03-20
"2537",505,189,"a","male",2012-03-20
"2539",505,189,"a","male",2012-03-20
"2540",505,189,"b","male",2012-03-20
"2542",506,182,"a","female",2012-01-07
"2543",506,182,"a","female",2012-01-07
"2544",506,182,"a","female",2012-01-07
"2545",506,182,"a","female",2012-01-07
"2546",506,182,"b","female",2012-01-07
"2547",507,273,"a","female",2012-01-14
"2548",507,273,"a","female",2012-01-14
"2549",507,273,"c","female",2012-01-14
"2550",508,44,"a","male",2012-02-17
"2551",508,44,"b","male",2012-02-17
"2552",508,44,"a","male",2012-02-17
"2553",508,44,"b","male",2012-02-17
"2554",508,44,"a","male",2012-02-17
"2555",508,44,"b","male",2012-02-17
"2556",508,44,"c","male",2012-02-17
"2557",509,26,"c","female",2012-01-23
"2558",509,26,"b","female",2012-01-23
"2560",509,26,"a","female",2012-01-23
"2561",510,210,"a","male",2012-01-19
"2563",510,210,"a","male",2012-01-19
"2564",510,210,"a","male",2012-01-19
"2565",510,210,"a","male",2012-01-19
"2566",510,210,"a","male",2012-01-19
"2567",510,210,"a","male",2012-01-19
"2568",510,210,"a","male",2012-01-19
"2569",512,70,"a","female",2012-02-25
"2570",512,70,"a","female",2012-02-25
"2571",512,70,"a","female",2012-02-25
"2572",512,70,"a","female",2012-02-25
"2573",513,194,"a","female",2012-01-03
"2574",513,194,"b","female",2012-01-03
"2575",513,194,"a","female",2012-01-03
"2576",513,194,"a","female",2012-01-03
"2577",514,259,"a","female",2012-03-25
"2578",514,259,"b","female",2012-03-25
"2579",514,259,"a","female",2012-03-25
"2580",514,259,"a","female",2012-03-25
"2581",514,259,"a","female",2012-03-25
"2582",514,259,"a","female",2012-03-25
"2583",515,272,"a","female",2012-03-29
"2584",515,272,"a","female",2012-03-29
"2585",516,279,"b","female",2012-01-08
"2586",516,279,"b","female",2012-01-08
"2588",516,279,"a","female",2012-01-08
"2589",516,279,"a","female",2012-01-08
"2591",516,279,"a","female",2012-01-08
"2592",516,279,"c","female",2012-01-08
"2593",517,76,"a","male",2012-03-07
"2594",517,76,"b","male",2012-03-07
"2595",517,76,"a","male",2012-03-07
"2596",517,76,"c","male",2012-03-07
"2597",517,76,"a","male",2012-03-07
"2598",517,76,"b","male",2012-03-07
"2600",518,71,"b","female",2012-03-05
"2601",518,71,"c","female",2012-03-05
"2602",518,71,"a","female",2012-03-05
"2603",518,71,"a","female",2012-03-05
"2604",518,71,"a","female",2012-03-05
"2606",519,200,"b","female",2012-03-05
"2608",519,200,"a","female",2012-03-05
"2609",519,200,"a","female",2012-03-05
"2610",519,200,"b","female",2012-03-05
"2611",519,200,"a","female",2012-03-05
"2612",520,120,"a","female",2012-02-19
"2613",520,120,"a","female",2012-02-19
"2614",520,120,"b","female",2012-02-19
"2615",521,132,"b","female",2012-01-22
"2616",521,132,"a","female",2012-01-22
"2617",522,42,"b","female",2012-02-29
"2618",522,42,"b","female",2012-02-29
"2619",522,42,"b","female",2012-02-29
"2620",522,42,"c","female",2012-02-29
"2621",523,161,"a","female",2012-01-27
"2622",523,161,"b","female",2012-01-27
"2623",524,166,"a","female",2012-02-21
"2624",524,166,"a","female",2012-02-21
"2625",524,166,"b","female",2012-02-21
"2626",524,166,"a","female",2012-02-21
"2627",524,166,"b","female",2012-02-21
"2629",525,156,"a","male",2012-02-28
"2630",525,156,"c","male",2012-02-28
"2633",526,147,"a","male",2012-01-26
"2634",526,147,"a","male",2012-01-26
"2635",526,147,"c","male",2012-01-26
"2636",526,147,"a","male",2012-01-26
"2637",526,147,"a","male",2012-01-26
"2638",526,147,"b","male",2012-01-26
"2639",526,147,"b","male",2012-01-26
"2640",527,254,"a","female",2012-02-21
"2642",527,254,"b","female",2012-02-21
"2643",527,254,"a","female",2012-02-21
"2644",528,186,"a","female",2012-01-25
"2645",528,186,"a","female",2012-01-25
"2646",528,186,"b","female",2012-01-25
"2647",528,186,"a","female",2012-01-25
"2648",529,262,"a","male",2012-03-30
"2649",529,262,"b","male",2012-03-30
"2650",530,98,"a","female",2012-02-08
"2651",530,98,"a","female",2012-02-08
"2652",530,98,"a","female",2012-02-08
"2653",530,98,"a","female",2012-02-08
"2654",530,98,"a","female",2012-02-08
"2655",530,98,"a","female",2012-02-08
"2656",530,98,"b","female",2012-02-08
"2657",531,299,"a","female",2012-03-10
"2658",531,299,"b","female",2012-03-10
"2659",531,299,"a","female",2012-03-10
"2660",531,299,"c","female",2012-03-10
"2661",531,299,"a","female",2012-03-10
"2662",532,94,"a","male",2012-03-28
"2663",532,94,"b","male",2012-03-28
"2664",532,94,"a","male",2012-03-28
"2665",532,94,"a","male",2012-03-28
"2668",533,100,"a","male",2012-01-04
"2670",534,34,"a","female",2012-01-16
"2671",534,34,"a","female",2012-01-16
"2672",535,244,"a","female",2012-03-07
"2673",535,244,"a","female",2012-03-07
"2674",535,244,"a","female",2012-03-07
"2675",535,244,"a","female",2012-03-07
"2676",535,244,"b","female",2012-03-07
"2678",536,293,"c","female",2012-02-29
"2679",536,293,"a","female",2012-02-29
"2680",537,14,"a","male",2012-03-23
"2681",537,14,"a","male",2012-03-23
"2683",538,174,"a","female",2012-02-11
"2684",538,174,"b","female",2012-02-11
"2685",538,174,"b","female",2012-02-11
"2686",538,174,"c","female",2012-02-11
"2687",539,29,"a","male",2012-02-24
"2688",539,29,"a","male",2012-02-24
"2689",539,29,"a","male",2012-02-24
"2690",539,29,"a","male",2012-02-24
"2691",540,75,"c","female",2012-03-02
"2692",540,75,"a","female",2012-03-02
"2693",540,75,"a","female",2012-03-02
"2696",541,109,"a","female",2012-02-29
"2697",541,109,"b","female",2012-02-29
"2698",541,109,"b","female",2012-02-29
"2699",541,109,"a","female",2012-02-29
"2700",542,223,"b","female",2012-02-21
"2702",543,298,"c","female",2012-02-06
"2703",543,298,"a","female",2012-02-06
"2704",543,298,"b","female",2012-02-06
"2705",543,298,"c","female",2012-02-06
"2706",543,298,"c","female",2012-02-06
"2707",544,291,"b","male",2012-01-21
"2708",544,291,"a","male",2012-01-21
"2709",544,291,"a","male",2012-01-21
"2710",544,291,"b","male",2012-01-21
"2711",544,291,"b","male",2012-01-21
"2712",544,291,"a","male",2012-01-21
"2713",544,291,"a","male",2012-01-21
"2714",545,224,"c","male",2012-02-22
"2715",546,177,"a","female",2012-02-23
"2717",546,177,"b","female",2012-02-23
"2718",546,177,"a","female",2012-02-23
"2719",547,275,"b","male",2012-03-18
"2720",547,275,"a","male",2012-03-18
"2722",548,278,"c","female",2012-02-07
"2723",548,278,"a","female",2012-02-07
"2724",548,278,"a","female",2012-02-07
"2725",548,278,"a","female",2012-02-07
"2726",548,278,"a","female",2012-02-07
"2727",548,278,"a","female",2012-02-07
"2728",548,278,"a","female",2012-02-07
"2729",548,278,"a","female",2012-02-07
"2732",549,172,"b","female",2012-01-20
"2733",549,172,"b","female",2012-01-20
"2734",549,172,"a","female",2012-01-20
"2735",550,256,"b","female",2012-03-18
"2736",550,256,"a","female",2012-03-18
"2737",550,256,"b","female",2012-03-18
"2738",550,256,"a","female",2012-03-18
"2740",551,41,"c","female",2012-03-02
"2741",551,41,"b","female",2012-03-02
"2742",551,41,"a","female",2012-03-02
"2743",551,41,"a","female",2012-03-02
"2745",551,41,"b","female",2012-03-02
"2746",551,41,"c","female",2012-03-02
"2747",552,299,"a","female",2012-02-07
"2749",552,299,"a","female",2012-02-07
"2750",552,299,"a","female",2012-02-07
"2751",552,299,"b","female",2012-02-07
"2753",552,299,"a","female",2012-02-07
"2754",552,299,"c","female",2012-02-07
"2755",553,279,"a","female",2012-02-12
"2756",553,279,"b","female",2012-02-12
"2757",553,279,"c","female",2012-02-12
"2758",553,279,"a","female",2012-02-12
"2759",553,279,"c","female",2012-02-12
"2760",553,279,"a","female",2012-02-12
"2761",553,279,"c","female",2012-02-12
"2762",554,49,"a","female",2012-01-20
"2763",554,49,"a","female",2012-01-20
"2764",554,49,"c","female",2012-01-20
"2765",554,49,"a","female",2012-01-20
"2766",554,49,"a","female",2012-01-20
"2767",554,49,"a","female",2012-01-20
"2768",555,269,"a","male",2012-02-19
"2769",555,269,"b","male",2012-02-19
"2770",555,269,"a","male",2012-02-19
"2771",555,269,"a","male",2012-02-19
"2773",556,55,"a","female",2012-03-18
"2774",556,55,"b","female",2012-03-18
"2775",556,55,"a","female",2012-03-18
"2776",556,55,"c","female",2012-03-18
"2777",556,55,"b","female",2012-03-18
"2778",557,263,"a","female",2012-03-02
"2779",557,263,"b","female",2012-03-02
"2780",557,263,"a","female",2012-03-02
"2781",557,263,"a","female",2012-03-02
"2782",557,263,"b","female",2012-03-02
"2784",558,238,"b","female",2012-01-30
"2785",558,238,"a","female",2012-01-30
"2787",558,238,"c","female",2012-01-30
"2788",558,238,"c","female",2012-01-30
"2789",558,238,"a","female",2012-01-30
"2791",559,10,"c","male",2012-03-11
"2792",559,10,"a","male",2012-03-11
"2793",559,10,"a","male",2012-03-11
"2794",559,10,"a","male",2012-03-11
"2795",560,159,"a","female",2012-01-22
"2797",560,159,"b","female",2012-01-22
"2798",560,159,"a","female",2012-01-22
"2799",561,41,"a","female",2012-01-23
"2801",562,105,"b","female",2012-02-24
"2802",562,105,"a","female",2012-02-24
"2803",562,105,"a","female",2012-02-24
"2805",562,105,"b","female",2012-02-24
"2806",562,105,"a","female",2012-02-24
"2807",563,168,"b","female",2012-02-02
"2808",563,168,"a","female",2012-02-02
"2809",563,168,"a","female",2012-02-02
"2810",563,168,"a","female",2012-02-02
"2812",563,168,"a","female",2012-02-02
"2813",563,168,"c","female",2012-02-02
"2814",563,168,"a","female",2012-02-02
"2815",564,190,"a","male",2012-03-27
"2816",564,190,"a","male",2012-03-27
"2817",564,190,"a","male",2012-03-27
"2818",564,190,"b","male",2012-03-27
"2819",564,190,"b","male",2012-03-27
"2820",564,190,"a","male",2012-03-27
"2821",564,190,"a","male",2012-03-27
"2822",565,245,"a","female",2012-01-22
"2824",565,245,"a","female",2012-01-22
"2825",566,3,"c","female",2012-03-24
"2826",566,3,"a","female",2012-03-24
"2827",566,3,"a","female",2012-03-24
"2828",566,3,"c","female",2012-03-24
"2829",567,194,"a","female",2012-03-31
"2830",567,194,"b","female",2012-03-31
"2831",567,194,"b","female",2012-03-31
"2832",567,194,"a","female",2012-03-31
"2833",568,75,"b","female",2012-03-23
"2834",568,75,"b","female",2012-03-23
"2835",568,75,"a","female",2012-03-23
"2836",568,75,"b","female",2012-03-23
"2837",568,75,"a","female",2012-03-23
"2838",568,75,"a","female",2012-03-23
"2839",568,75,"a","female",2012-03-23
"2840",568,75,"a","female",2012-03-23
"2841",568,75,"b","female",2012-03-23
"2842",568,75,"a","female",2012-03-23
"2843",569,98,"b","female",2012-03-09
"2844",569,98,"a","female",2012-03-09
"2845",569,98,"b","female",2012-03-09
"2847",570,57,"a","male",2012-02-04
"2848",570,57,"a","male",2012-02-04
"2849",571,272,"b","female",2012-01-30
"2850",571,272,"a","female",2012-01-30
"2851",571,272,"b","female",2012-01-30
"2852",571,272,"a","female",2012-01-30
"2853",571,272,"a","female",2012-01-30
"2854",572,109,"b","female",2012-03-06
"2856",572,109,"c","female",2012-03-06
"2857",572,109,"a","female",2012-03-06
"2858",572,109,"a","female",2012-03-06
"2860",573,104,"c","male",2012-01-20
"2861",573,104,"b","male",2012-01-20
"2862",573,104,"a","male",2012-01-20
"2863",573,104,"a","male",2012-01-20
"2865",574,64,"a","male",2012-01-30
"2868",574,64,"a","male",2012-01-30
"2869",575,215,"a","male",2012-01-25
"2870",575,215,"b","male",2012-01-25
"2871",575,215,"a","male",2012-01-25
"2872",575,215,"a","male",2012-01-25
"2873",575,215,"b","male",2012-01-25
"2874",576,121,"a","female",2012-03-21
"2875",576,121,"c","female",2012-03-21
"2876",576,121,"b","female",2012-03-21
"2877",576,121,"b","female",2012-03-21
"2878",576,121,"b","female",2012-03-21
"2879",577,242,"a","female",2012-02-08
"2880",577,242,"a","female",2012-02-08
"2881",577,242,"c","female",2012-02-08
"2884",578,103,"a","female",2012-03-12
"2886",578,103,"a","female",2012-03-12
"2887",578,103,"a","female",2012-03-12
"2888",579,10,"b","male",2012-03-31
"2889",579,10,"b","male",2012-03-31
"2890",580,272,"a","female",2012-03-28
"2891",580,272,"a","female",2012-03-28
"2892",580,272,"a","female",2012-03-28
"2893",581,109,"a","female",2012-02-12
"2894",581,109,"b","female",2012-02-12
"2895",581,109,"b","female",2012-02-12
"2896",581,109,"a","female",2012-02-12
"2897",581,109,"b","female",2012-02-12
"2898",581,109,"a","female",2012-02-12
"2899",582,260,"b","male",2012-02-11
"2901",582,260,"a","male",2012-02-11
"2902",582,260,"a","male",2012-02-11
"2903",582,260,"a","male",2012-02-11
"2904",583,241,"a","male",2012-03-18
"2905",583,241,"a","male",2012-03-18
"2906",583,241,"b","male",2012-03-18
"2907",583,241,"a","male",2012-03-18
"2908",584,34,"a","female",2012-03-27
"2909",584,34,"a","female",2012-03-27
"2910",584,34,"a","female",2012-03-27
"2911",584,34,"a","female",2012-03-27
"2912",584,34,"a","female",2012-03-27
"2913",584,34,"a","female",2012-03-27
"2914",584,34,"a","female",2012-03-27
"2915",584,34,"b","female",2012-03-27
"2918",584,34,"a","female",2012-03-27
"2919",585,272,"c","female",2012-02-10
"2920",585,272,"a","female",2012-02-10
"2922",585,272,"b","female",2012-02-10
"2923",585,272,"a","female",2012-02-10
"2924",586,52,"b","male",2012-03-14
"2926",586,52,"a","male",2012-03-14
"2927",586,52,"c","male",2012-03-14
"2928",586,52,"b","male",2012-03-14
"2929",587,263,"a","female",2012-02-26
"2930",587,263,"a","female",2012-02-26
"2931",587,263,"c","female",2012-02-26
"2933",587,263,"a","female",2012-02-26
"2934",588,290,"a","female",2012-01-05
"2935",588,290,"a","female",2012-01-05
"2936",588,290,"a","female",2012-01-05
"2937",589,23,"a","female",2012-03-07
"2939",589,23,"b","female",2012-03-07
"2940",589,23,"a","female",2012-03-07
"2941",589,23,"a","female",2012-03-07
"2942",589,23,"a","female",2012-03-07
"2944",590,77,"a","male",2012-01-14
"2945",590,77,"a","male",2012-01-14
"2947",590,77,"a","male",2012-01-14
"2949",590,77,"a","male",2012-01-14
"2950",591,231,"b","male",2012-02-05
"2951",591,231,"a","male",2012-02-05
"2952",591,231,"b","male",2012-02-05
"2953",591,231,"a","male",2012-02-05
"2954",591,231,"b","male",2012-02-05
"2955",591,231,"a","male",2012-02-05
"2956",591,231,"a","male",2012-02-05
"2958",591,231,"b","male",2012-02-05
"2960",591,231,"b","male",2012-02-05
"2961",591,231,"b","male",2012-02-05
"2962",592,13,"a","male",2012-01-10
"2964",592,13,"a","male",2012-01-10
"2965",592,13,"a","male",2012-01-10
"2966",593,22,"a","female",2012-03-29
"2967",593,22,"c","female",2012-03-29
"2968",593,22,"a","female",2012-03-29
"2969",594,38,"c","male",2012-03-28
"2970",594,38,"a","male",2012-03-28
"2971",594,38,"a","male",2012-03-28
"2973",594,38,"a","male",2012-03-28
"2974",594,38,"a","male",2012-03-28
"2975",594,38,"a","male",2012-03-28
"2976",595,212,"b","female",2012-02-27
"2977",595,212,"a","female",2012-02-27
"2978",596,232,"a","male",2012-02-29
"2979",596,232,"a","male",2012-02-29
"2982",596,232,"a","male",2012-02-29
"2984",596,232,"c","male",2012-02-29
"2985",597,238,"b","female",2012-02-16
"2986",597,238,"c","female",2012-02-16
"2988",597,238,"a","female",2012-02-16
"2989",597,238,"a","female",2012-02-16
"2990",599,261,"b","female",2012-01-13
"2991",599,261,"c","female",2012-01-13
"2992",599,261,"b","female",2012-01-13
"2993",600,132,"a","female",2012-01-31
"2994",600,132,"b","female",2012-01-31
"2995",601,137,"a","male",2012-03-11
"2996",601,137,"a","male",2012-03-11
"2997",601,137,"a","male",2012-03-11
"3000",602,184,"b","male",2012-01-02
"3002",602,184,"a","male",2012-01-02
"3003",602,184,"a","male",2012-01-02
"3004",603,137,"c","male",2012-01-03
"3005",603,137,"a","male",2012-01-03
"3006",603,137,"a","male",2012-01-03
"3007",603,137,"a","male",2012-01-03
"3010",603,137,"b","male",2012-01-03
"3011",603,137,"a","male",2012-01-03
"3012",603,137,"a","male",2012-01-03
"3013",603,137,"a","male",2012-01-03
"3014",604,116,"a","male",2012-02-18
"3016",604,116,"a","male",2012-02-18
"3017",604,116,"b","male",2012-02-18
"3018",604,116,"a","male",2012-02-18
"3019",605,154,"a","female",2012-03-01
"3021",605,154,"b","female",2012-03-01
"3022",605,154,"a","female",2012-03-01
"3023",605,154,"a","female",2012-03-01
"3024",605,154,"a","female",2012-03-01
"3025",605,154,"c","female",2012-03-01
"3026",605,154,"a","female",2012-03-01
"3027",605,154,"a","female",2012-03-01
"3028",605,154,"b","female",2012-03-01
"3029",605,154,"a","female",2012-03-01
"3030",605,154,"a","female",2012-03-01
"3031",605,154,"c","female",2012-03-01
"3032",606,106,"c","male",2012-03-25
"3033",606,106,"a","male",2012-03-25
"3034",606,106,"a","male",2012-03-25
"3035",606,106,"a","male",2012-03-25
"3036",606,106,"a","male",2012-03-25
"3037",606,106,"a","male",2012-03-25
"3038",607,275,"b","male",2012-02-23
"3039",607,275,"a","male",2012-02-23
"3040",607,275,"b","male",2012-02-23
"3041",608,143,"c","female",2012-03-13
"3042",608,143,"b","female",2012-03-13
"3045",609,110,"b","female",2012-02-13
"3046",609,110,"a","female",2012-02-13
"3047",609,110,"b","female",2012-02-13
"3048",609,110,"a","female",2012-02-13
"3049",609,110,"c","female",2012-02-13
"3050",609,110,"a","female",2012-02-13
"3052",609,110,"b","female",2012-02-13
"3053",610,3,"c","female",2012-01-17
"3054",610,3,"a","female",2012-01-17
"3055",610,3,"a","female",2012-01-17
"3056",610,3,"a","female",2012-01-17
"3057",610,3,"a","female",2012-01-17
"3058",611,262,"a","male",2012-01-19
"3059",611,262,"a","male",2012-01-19
"3060",611,262,"b","male",2012-01-19
"3061",611,262,"a","male",2012-01-19
"3062",612,91,"c","male",2012-01-04
"3063",612,91,"a","male",2012-01-04
"3065",612,91,"a","male",2012-01-04
"3066",612,91,"a","male",2012-01-04
"3067",613,187,"b","male",2012-03-11
"3069",613,187,"a","male",2012-03-11
"3071",613,187,"b","male",2012-03-11
"3072",613,187,"a","male",2012-03-11
"3073",613,187,"a","male",2012-03-11
"3074",614,182,"a","female",2012-01-20
"3075",614,182,"a","female",2012-01-20
"3076",614,182,"a","female",2012-01-20
"3077",614,182,"b","female",2012-01-20
"3078",615,225,"a","male",2012-01-02
"3079",615,225,"a","male",2012-01-02
"3080",616,95,"a","male",2012-02-11
"3082",616,95,"b","male",2012-02-11
"3083",616,95,"a","male",2012-02-11
"3084",617,188,"b","male",2012-01-06
"3086",617,188,"a","male",2012-01-06
"3087",617,188,"b","male",2012-01-06
"3088",617,188,"c","male",2012-01-06
"3089",618,256,"a","female",2012-03-01
"3090",618,256,"a","female",2012-03-01
"3091",618,256,"a","female",2012-03-01
"3092",618,256,"c","female",2012-03-01
"3093",618,256,"a","female",2012-03-01
"3094",618,256,"c","female",2012-03-01
"3095",618,256,"a","female",2012-03-01
"3096",619,122,"a","male",2012-03-30
"3097",619,122,"a","male",2012-03-30
"3098",619,122,"b","male",2012-03-30
"3099",619,122,"a","male",2012-03-30
"3100",619,122,"a","male",2012-03-30
"3101",620,222,"c","male",2012-03-12
"3102",620,222,"b","male",2012-03-12
"3104",620,222,"a","male",2012-03-12
"3105",620,222,"b","male",2012-03-12
"3106",620,222,"a","male",2012-03-12
"3109",621,204,"b","male",2012-02-27
"3111",622,292,"a","male",2012-01-10
"3112",622,292,"c","male",2012-01-10
"3113",622,292,"b","male",2012-01-10
"3114",623,120,"a","female",2012-02-03
"3115",623,120,"a","female",2012-02-03
"3116",623,120,"b","female",2012-02-03
"3118",624,82,"a","male",2012-03-12
"3120",624,82,"b","male",2012-03-12
"3121",624,82,"a","male",2012-03-12
"3122",624,82,"c","male",2012-03-12
"3123",624,82,"a","male",2012-03-12
"3124",624,82,"a","male",2012-03-12
"3125",624,82,"a","male",2012-03-12
"3126",624,82,"a","male",2012-03-12
"3127",625,199,"c","female",2012-02-09
"3128",625,199,"a","female",2012-02-09
"3129",625,199,"a","female",2012-02-09
"3130",626,157,"a","female",2012-02-23
"3131",626,157,"a","female",2012-02-23
"3132",626,157,"c","female",2012-02-23
"3133",626,157,"a","female",2012-02-23
"3134",626,157,"a","female",2012-02-23
"3135",627,54,"a","female",2012-02-20
"3136",627,54,"a","female",2012-02-20
"3137",627,54,"a","female",2012-02-20
"3138",627,54,"a","female",2012-02-20
"3139",627,54,"b","female",2012-02-20
"3140",627,54,"a","female",2012-02-20
"3142",628,113,"a","female",2012-01-02
"3143",628,113,"a","female",2012-01-02
"3144",628,113,"a","female",2012-01-02
"3145",628,113,"b","female",2012-01-02
"3146",628,113,"b","female",2012-01-02
"3147",628,113,"a","female",2012-01-02
"3148",629,195,"a","female",2012-03-15
"3149",629,195,"a","female",2012-03-15
"3150",630,241,"b","male",2012-01-26
"3151",630,241,"b","male",2012-01-26
"3152",630,241,"c","male",2012-01-26
"3153",630,241,"b","male",2012-01-26
"3154",631,27,"a","female",2012-02-08
"3155",631,27,"b","female",2012-02-08
"3156",631,27,"a","female",2012-02-08
"3158",632,269,"a","male",2012-01-30
"3161",632,269,"a","male",2012-01-30
"3162",633,96,"b","male",2012-03-16
"3163",633,96,"a","male",2012-03-16
"3164",633,96,"a","male",2012-03-16
"3165",633,96,"a","male",2012-03-16
"3166",633,96,"a","male",2012-03-16
"3167",634,40,"b","female",2012-01-11
"3168",634,40,"a","female",2012-01-11
"3169",634,40,"c","female",2012-01-11
"3170",634,40,"b","female",2012-01-11
"3171",634,40,"a","female",2012-01-11
"3172",634,40,"a","female",2012-01-11
"3173",634,40,"a","female",2012-01-11
"3174",635,20,"b","male",2012-03-29
"3175",635,20,"c","male",2012-03-29
"3177",635,20,"a","male",2012-03-29
"3179",636,277,"b","female",2012-02-22
"3180",636,277,"a","female",2012-02-22
"3181",636,277,"c","female",2012-02-22
"3183",637,207,"a","male",2012-01-05
"3184",637,207,"b","male",2012-01-05
"3185",637,207,"a","male",2012-01-05
"3186",637,207,"b","male",2012-01-05
"3187",638,257,"b","female",2012-02-02
"3188",638,257,"a","female",2012-02-02
"3189",638,257,"a","female",2012-02-02
"3190",638,257,"c","female",2012-02-02
"3191",639,292,"a","male",2012-02-06
"3193",639,292,"a","male",2012-02-06
"3194",639,292,"c","male",2012-02-06
"3195",639,292,"a","male",2012-02-06
"3196",640,279,"c","female",2012-03-30
"3197",640,279,"b","female",2012-03-30
"3198",640,279,"a","female",2012-03-30
"3200",641,138,"b","female",2012-03-12
"3201",641,138,"b","female",2012-03-12
"3202",641,138,"a","female",2012-03-12
"3203",641,138,"b","female",2012-03-12
"3204",641,138,"a","female",2012-03-12
"3205",642,254,"a","female",2012-01-12
"3206",642,254,"a","female",2012-01-12
"3208",642,254,"c","female",2012-01-12
"3209",642,254,"c","female",2012-01-12
"3210",643,60,"a","female",2012-01-24
"3211",643,60,"a","female",2012-01-24
"3212",643,60,"a","female",2012-01-24
"3213",643,60,"b","female",2012-01-24
"3215",644,289,"a","female",2012-02-14
"3216",644,289,"c","female",2012-02-14
"3217",645,13,"a","male",2012-01-20
"3218",645,13,"a","male",2012-01-20
"3219",646,69,"b","male",2012-03-01
"3220",646,69,"a","male",2012-03-01
"3221",646,69,"a","male",2012-03-01
"3222",646,69,"b","male",2012-03-01
"3223",646,69,"a","male",2012-03-01
"3224",647,7,"a","female",2012-01-06
"3225",647,7,"a","female",2012-01-06
"3226",647,7,"a","female",2012-01-06
"3227",647,7,"b","female",2012-01-06
"3228",647,7,"b","female",2012-01-06
"3229",647,7,"a","female",2012-01-06
"3230",648,238,"b","female",2012-01-16
"3231",648,238,"a","female",2012-01-16
"3232",649,166,"a","female",2012-03-18
"3233",649,166,"a","female",2012-03-18
"3234",649,166,"a","female",2012-03-18
"3235",649,166,"a","female",2012-03-18
"3236",650,263,"a","female",2012-02-10
"3237",650,263,"b","female",2012-02-10
"3238",650,263,"b","female",2012-02-10
"3239",650,263,"a","female",2012-02-10
"3240",651,178,"b","female",2012-03-24
